age,agent,birth_date,career_stats_career_appearances,career_stats_career_assists,career_stats_career_goals,career_stats_career_minutes,citizenship,club,height,market_value,name,national_caps,national_goals,position,profile_url,season_stats_appearances,season_stats_assists,season_stats_goals,season_stats_minutes
25,InterStarDeporte,"Nov 17, 1999",217,3,10,15918,Spain,Fulham,"1,90 m","€5.00m May 30, 2025",Jorge Cuenca,0,0,Centre-Back,https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880,12,-,-,710'
27,Wasserman,"Aug 8, 1997",315,29,4,26633,States,Fulham,"1,83 m","€35.00m May 30, 2025",Antonee Robinson,,,Left-Back,https://www.transfermarkt.com/antonee-robinson/profil/spieler/349701,38,10,-,"3,358'"
25,Unique Sports Group,"May 18, 2000",231,30,34,15307,England,Fulham,"1,78 m","€15.00m May 30, 2025",Ryan Sessegnon,20,1,Left-Back,https://www.transfermarkt.com/ryan-sessegnon/profil/spieler/392775,22,4,4,972'
29,,"Oct 9, 1995",326,25,11,24699,Netherlands,Fulham,"1,80 m","€13.00m May 30, 2025",Kenny Tete,14,0,Right-Back,https://www.transfermarkt.com/kenny-tete/profil/spieler/206746,22,2,-,"1,779'"
27,Keypass AS,"Feb 14, 1998",342,19,24,26219,Norway,Fulham,"1,95 m","€25.00m May 30, 2025",Sander Berge,56,1,Defensive Midfield,https://www.transfermarkt.com/sander-berge/profil/spieler/333014,36,-,-,"2,597'"
29,,"Dec 5, 1995",376,26,18,29783,Belgium,Fulham,"1,85 m","€13.00m May 30, 2025",Timothy Castagne,54,2,Right-Back,https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226,30,1,1,"2,213'"
28,,"Aug 13, 1996",316,11,20,20104,Serbia,Fulham,"1,82 m","€14.00m May 30, 2025",Saša Lukić,56,2,Defensive Midfield,https://www.transfermarkt.com/sasa-lukic/profil/spieler/245056,35,2,-,"2,614'"
30,Unique Sports Group,"Jan 27, 1995",368,27,12,25300,England,Fulham,"1,81 m","€6.00m May 30, 2025",Harrison Reed,,,Central Midfield,https://www.transfermarkt.com/harrison-reed/profil/spieler/226973,17,-,-,384'
34,Unique Sports Group,"Jan 20, 1991",526,65,63,35632,Scotland,Fulham,"1,85 m","€1.50m May 30, 2025",Tom Cairney,2,0,Central Midfield,https://www.transfermarkt.com/tom-cairney/profil/spieler/123275,29,-,2,869'
24,,"Jul 28, 2000",232,27,47,13510,England,Fulham,"1,82 m","€30.00m May 30, 2025",Emile Smith Rowe,,,Attacking Midfield,https://www.transfermarkt.com/emile-smith-rowe/profil/spieler/392765,40,3,6,"2,240'"
18,,"Jan 3, 2007",53,6,8,3465,England,Fulham,"1,73 m","€1.00m May 30, 2025",Josh King,8,1,Central Midfield,https://www.transfermarkt.com/josh-king/profil/spieler/1011131,21,3,2,"1,079'"
29,Bertolucci Sports,"Jan 1, 1996",400,50,40,25127,Brazil,Fulham,"1,78 m","€18.00m May 30, 2025",Andreas Pereira,10,2,Attacking Midfield,https://www.transfermarkt.com/andreas-pereira/profil/spieler/203394,37,7,2,"2,344'"
29,,"May 3, 1996",422,54,55,28632,Nigeria,Fulham,"1,83 m","€28.00m May 30, 2025",Alex Iwobi,80,10,Left Winger,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,,,,
22,,"Mar 14, 2003",75,8,16,5217,d'Ivoire,Fulham,"1,69 m","€600k May 30, 2025",Martial Godo,,,Left Winger,https://www.transfermarkt.com/martial-godo/profil/spieler/992686,11,1,4,695'
25,,"Dec 10, 1999",231,30,46,11673,England,Fulham,"1,75 m","€16.00m May 30, 2025",Reiss Nelson,12,6,Right Winger,https://www.transfermarkt.com/reiss-nelson/profil/spieler/340325,13,1,2,574'
36,,"Aug 9, 1988",787,151,115,52017,Brazil,Fulham,"1,75 m","€750k May 30, 2025",Willian,70,9,Left Winger,https://www.transfermarkt.com/willian/profil/spieler/52769,23,1,-,852'
24,,"May 4, 2001",153,4,40,6524,Brazil,Fulham,"1,86 m","€20.00m May 30, 2025",Rodrigo Muniz,,,Centre-Forward,https://www.transfermarkt.com/rodrigo-muniz/profil/spieler/735571,,,,
28,Unique Sports Group,"Mar 22, 1997",358,80,97,23844,Wales,Fulham,"1,73 m","€15.00m May 30, 2025",Harry Wilson,62,14,Right Winger,https://www.transfermarkt.com/harry-wilson/profil/spieler/279455,27,2,6,"1,323'"
29,AS1,"Jan 25, 1996",432,67,35,24275,Spain,Fulham,"1,78 m","€9.00m May 30, 2025",Adama Traoré,8,0,Right Winger,https://www.transfermarkt.com/adama-traore/profil/spieler/204103,41,9,2,"1,958'"
30,,"Mar 25, 1995",251,36,87,12650,Brazil,Fulham,"1,90 m","€3.50m May 30, 2025",Carlos Vinícius,,,Centre-Forward,https://www.transfermarkt.com/carlos-vinicius/profil/spieler/525287,4,-,-,14'
34,,"May 5, 1991",542,58,171,33946,Mexico,Fulham,"1,87 m","€5.00m May 30, 2025",Raúl Jiménez,109,35,Centre-Forward,https://www.transfermarkt.com/raul-jimenez/profil/spieler/206040,43,3,14,"2,695'"
31,CAA Stellar,"Mar 7, 1994",500,32,,44845,England,Everton,"1,85 m","€18.00m May 30, 2025",Jordan Pickford,76,0,Goalkeeper,https://www.transfermarkt.com/jordan-pickford/profil/spieler/130164,40,,,"3,600'"
25,Gestifute,"Oct 10, 1999",105,4,,9456,Portugal,Everton,"1,92 m","€800k May 30, 2025",João Virgínia,2,0,Goalkeeper,https://www.transfermarkt.com/joao-virginia/profil/spieler/329813,3,,,270'
38,Refuel Performance ...,"Jun 20, 1987",452,25,1,40383,Bosnia-Herzegovina,Everton,"1,99 m","€250k May 30, 2025",Asmir Begovic,63,0,Goalkeeper,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,-,,,0'
32,,"Nov 19, 1992",501,13,21,42612,England,Everton,"1,85 m","€9.00m May 30, 2025",James Tarkowski,,,Centre-Back,https://www.transfermarkt.com/james-tarkowski/profil/spieler/173504,34,1,1,"3,014'"
32,,"Jan 11, 1993",439,18,36,37164,England,Everton,"1,88 m","€5.00m May 30, 2025",Michael Keane,12,1,Centre-Back,https://www.transfermarkt.com/michael-keane/profil/spieler/118534,18,1,3,"1,322'"
22,,"Jun 27, 2002",157,4,10,12850,England,Everton,"1,95 m","€50.00m May 30, 2025",Jarrad Branthwaite,8,0,Centre-Back,https://www.transfermarkt.com/jarrad-branthwaite/profil/spieler/661053,33,1,-,"2,780'"
26,ProStar,"May 29, 1999",261,23,11,22458,Ukraine,Everton,"1,80 m","€28.00m May 30, 2025",Vitaliy Mykolenko,48,1,Left-Back,https://www.transfermarkt.com/vitaliy-mykolenko/profil/spieler/404842,37,3,1,"3,264'"
24,Unique Sports Group,"May 15, 2001",149,5,14,12492,Ireland,Everton,"1,97 m","€18.00m May 30, 2025",Jake O'Brien,7,0,Right-Back,https://www.transfermarkt.com/jake-obrien/profil/spieler/711544,,,,
23,,"Oct 16, 2001",104,7,3,6258,Scotland,Everton,"1,89 m","€15.00m May 30, 2025",Nathan Patterson,23,1,Right-Back,https://www.transfermarkt.com/nathan-patterson/profil/spieler/424015,15,2,-,691'
39,,"Jul 9, 1985",750,108,86,54729,England,Everton,"1,75 m","€500k May 30, 2025",Ashley Young,39,7,Right-Back,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,36,3,1,"2,028'"
36,,"Oct 11, 1988",514,37,31,41023,Ireland,Everton,"1,77 m","€500k May 30, 2025",Séamus Coleman,73,1,Right-Back,https://www.transfermarkt.com/seamus-coleman/profil/spieler/68390,6,-,-,282'
27,M-Soccermanagement,"Mar 18, 1998",271,23,13,19389,Belgium,Everton,"1,78 m","€18.00m May 30, 2025",Orel Mangala,23,0,Defensive Midfield,https://www.transfermarkt.com/orel-mangala/profil/spieler/289592,22,-,1,"1,508'"
24,,"Mar 13, 2001",250,24,25,19191,England,Everton,"1,82 m","€18.00m May 30, 2025",James Garner,18,0,Defensive Midfield,https://www.transfermarkt.com/james-garner/profil/spieler/505219,,,,
35,Roc Nation Sports,"Sep 26, 1989",536,20,22,40378,Senegal,Everton,"1,74 m","€1.50m May 30, 2025",Idrissa Gueye,,,Defensive Midfield,https://www.transfermarkt.com/idrissa-gueye/profil/spieler/126665,,,,
22,Rol Sports ...,"Nov 30, 2002",178,16,25,9201,Argentina,Everton,"1,76 m","€14.00m May 30, 2025",Carlos Alcaraz,0,0,Central Midfield,https://www.transfermarkt.com/carlos-alcaraz/profil/spieler/748319,18,3,3,885'
21,,"Jun 30, 2003",134,7,7,8039,England,Everton,"1,83 m","€9.00m May 30, 2025",Tim Iroegbunam,7,2,Central Midfield,https://www.transfermarkt.com/tim-iroegbunam/profil/spieler/696589,21,2,-,676'
25,Unique Sports Group,"Nov 22, 1999",252,35,22,19847,England,Everton,"1,83 m","€25.00m May 30, 2025",Dwight McNeil,10,0,Left Winger,https://www.transfermarkt.com/dwight-mcneil/profil/spieler/584769,,,,
32,,"Jan 1, 1993",415,42,54,32332,Mali,Everton,"1,83 m","€7.00m May 30, 2025",Abdoulaye Doucouré,2,0,Attacking Midfield,https://www.transfermarkt.com/abdoulaye-doucoure/profil/spieler/127187,,,,
25,,"Feb 29, 2000",262,38,55,15618,Denmark,Everton,"1,82 m","€18.00m May 30, 2025",Jesper Lindstrøm,18,1,Right Winger,https://www.transfermarkt.com/jesper-lindstrom/profil/spieler/513245,30,2,-,"1,554'"
25,Classico,"Mar 6, 2000",171,19,37,11553,Senegal,Everton,"1,80 m","€22.00m May 30, 2025",Iliman Ndiaye,20,2,Left Winger,https://www.transfermarkt.com/iliman-ndiaye/profil/spieler/623570,37,-,11,"2,789'"
28,,"Nov 20, 1996",348,47,53,25692,England,Everton,"1,75 m","€14.00m May 30, 2025",Jack Harrison,2,0,Right Winger,https://www.transfermarkt.com/jack-harrison/profil/spieler/417346,38,1,1,"2,181'"
28,,"Mar 16, 1997",325,25,89,20746,England,Everton,"1,89 m","€16.00m May 30, 2025",Dominic Calvert-Lewin,11,4,Centre-Forward,https://www.transfermarkt.com/dominic-calvert-lewin/profil/spieler/306024,26,2,3,"1,613'"
27,,"Jan 31, 1998",208,9,65,12226,Guinea-Bissau,Everton,"1,94 m","€22.00m May 30, 2025",Beto,4,1,Centre-Forward,https://www.transfermarkt.com/beto/profil/spieler/595809,35,1,12,"1,928'"
23,,"Sep 10, 2001",184,12,44,9420,Albania,Everton,"1,91 m","€12.00m May 30, 2025",Armando Broja,27,5,Centre-Forward,https://www.transfermarkt.com/armando-broja/profil/spieler/571743,13,-,-,469'
21,CAA Stellar,"May 24, 2004",75,2,7,2897,Portugal,Everton,"1,92 m","€8.00m May 30, 2025",Chermiti,2,1,Centre-Forward,https://www.transfermarkt.com/chermiti/profil/spieler/670688,6,-,-,178'
27,,"May 14, 1998",246,5,,22170,England,Southampton,"1,90 m","€16.00m May 30, 2025",Aaron Ramsdale,5,0,Goalkeeper,https://www.transfermarkt.com/aaron-ramsdale/profil/spieler/427568,,,,
23,Unique Sports Group,"Jan 30, 2002",260,9,15,21110,England,Southampton,"1,88 m","€22.00m May 30, 2025",Taylor Harwood-Bellis,,,Centre-Back,https://www.transfermarkt.com/taylor-harwood-bellis/profil/spieler/503977,38,-,3,"3,188'"
23,,"Feb 20, 2002",200,4,,18030,Ireland,Southampton,"1,88 m","€9.00m May 30, 2025",Gavin Bazunu,22,0,Goalkeeper,https://www.transfermarkt.com/gavin-bazunu/profil/spieler/585550,11,,,990'
35,,"Dec 3, 1989",328,8,,29298,England,Southampton,"1,93 m","€350k May 30, 2025",Alex McCarthy,1,0,Goalkeeper,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,,,,
30,Unique Sports Group,"Feb 15, 1995",229,14,,20567,England,Southampton,"1,90 m","€500k May 30, 2025",Joe Lumley,,,Goalkeeper,https://www.transfermarkt.com/joe-lumley/profil/spieler/336367,5,,,450'
29,Fabryka Futbolu,"Apr 12, 1996",323,6,12,27075,Poland,Southampton,"1,89 m","€9.00m May 30, 2025",Jan Bednarek,69,1,Centre-Back,https://www.transfermarkt.com/jan-bednarek/profil/spieler/243028,34,-,2,"2,863'"
23,,"Dec 11, 2001",164,2,3,12806,Germany,Southampton,"1,90 m","€9.00m May 30, 2025",Armel Bella-Kotchap,2,0,Centre-Back,https://www.transfermarkt.com/armel-bella-kotchap/profil/spieler/467563,5,-,-,355'
23,,"May 31, 2002",174,4,2,14374,England,Southampton,"1,88 m","€3.50m May 30, 2025",Nathan Wood,4,0,Centre-Back,https://www.transfermarkt.com/nathan-wood/profil/spieler/503990,16,-,-,"1,149'"
31,CAA Stellar,"Jan 27, 1994",346,13,11,28423,England,Southampton,"1,85 m","€1.50m May 30, 2025",Jack Stephens,8,1,Centre-Back,https://www.transfermarkt.com/jack-stephens/profil/spieler/163744,19,-,1,"1,394'"
21,,"Jan 12, 2004",59,5,,4104,Spain,Southampton,"1,70 m","€3.50m May 30, 2025",Juan Larios,3,0,Left-Back,https://www.transfermarkt.com/juan-larios/profil/spieler/646738,15,-,-,"1,029'"
29,Wasserman,"Jun 14, 1996",348,38,34,26157,Ireland,Southampton,"1,73 m","€3.00m May 30, 2025",Ryan Manning,17,0,Left-Back,https://www.transfermarkt.com/ryan-manning/profil/spieler/262300,28,1,-,"1,828'"
24,,"Feb 19, 2001",176,11,2,11453,Brazil,Southampton,"1,70 m","€3.00m May 30, 2025",Welington,1,0,Left-Back,https://www.transfermarkt.com/welington/profil/spieler/729264,12,-,-,615'
18,,"Nov 29, 2006",77,1,5,6011,France,Southampton,"1,86 m","€1.50m May 30, 2025",Joachim Kayi Sanda,6,0,Centre-Back,https://www.transfermarkt.com/joachim-kayi-sanda/profil/spieler/986298,32,1,3,"2,707'"
31,,"Sep 18, 1993",394,32,4,31484,England,Southampton,"1,83 m","€2.20m May 30, 2025",Charlie Taylor,2,0,Left-Back,https://www.transfermarkt.com/charlie-taylor/profil/spieler/195633,11,2,-,578'
28,,"Apr 13, 1997",284,20,11,23702,England,Southampton,"1,73 m","€15.00m May 30, 2025",Kyle Walker-Peters,2,0,Right-Back,https://www.transfermarkt.com/kyle-walker-peters/profil/spieler/341051,,,,
21,Wasserman,"Mar 26, 2004",116,3,3,5953,France,Southampton,"1,90 m","€18.00m May 30, 2025",Lesley Ugochukwu,2,0,Defensive Midfield,https://www.transfermarkt.com/lesley-ugochukwu/profil/spieler/711999,31,2,1,"2,028'"
27,Wasserman,"Dec 11, 1997",310,30,8,23832,England,Southampton,"1,78 m","€2.50m May 30, 2025",James Bree,,,Right-Back,https://www.transfermarkt.com/james-bree/profil/spieler/324223,23,1,2,"1,584'"
24,Sports360 GmbH,"Jun 28, 2000",267,31,16,18934,Japan,Southampton,"1,79 m","€11.00m May 30, 2025",Yukinari Sugawara,15,2,Right-Back,https://www.transfermarkt.com/yukinari-sugawara/profil/spieler/405385,32,1,1,"1,676'"
21,,"Nov 5, 2003",181,8,3,14076,Ireland,Southampton,"1,89 m","€10.00m May 27, 2025",Shea Charles,25,0,Defensive Midfield,https://www.transfermarkt.com/shea-charles/profil/spieler/747951,,,,
20,Gestifute,"Jul 10, 2004",,,,,Portugal,Southampton,"1,78 m","€15.00m May 30, 2025",Mateus Fernandes,15,3,Central Midfield,https://www.transfermarkt.com/mateus-fernandes/profil/spieler/880245,44,6,3,"3,409'"
28,,"Jul 21, 1996",351,41,51,24744,Nigeria,Southampton,"1,83 m","€6.00m May 30, 2025",Joe Aribo,34,2,Central Midfield,https://www.transfermarkt.com/joe-aribo/profil/spieler/468198,37,-,3,"2,460'"
37,CAA Stellar,"May 10, 1988",571,73,86,37460,England,Southampton,"1,72 m","€750k May 30, 2025",Adam Lallana,34,3,Attacking Midfield,https://www.transfermarkt.com/adam-lallana/profil/spieler/43530,18,2,-,436'
23,,"Feb 15, 2002",165,17,24,8601,Ghana,Southampton,"1,75 m","€13.00m May 30, 2025",Kamaldeen Sulemana,19,0,Left Winger,https://www.transfermarkt.com/kamaldeen-sulemana/profil/spieler/746695,,,,
24,Nine Group,"May 23, 2001",242,26,53,16401,Denmark,Southampton,"1,81 m","€11.00m May 30, 2025",Albert Grønbæk,6,1,Attacking Midfield,https://www.transfermarkt.com/albert-gronbaek/profil/spieler/503866,23,1,2,"1,042'"
31,Wasserman,"Feb 24, 1994",366,52,42,21640,Scotland,Southampton,"1,63 m","€2.00m May 30, 2025",Ryan Fraser,,,Left Winger,https://www.transfermarkt.com/ryan-fraser/profil/spieler/146795,10,-,-,406'
19,ROOF,"Feb 17, 2006",114,14,23,7424,England,Southampton,"1,78 m","€25.00m May 30, 2025",Tyler Dibling,2,0,Right Winger,https://www.transfermarkt.com/tyler-dibling/profil/spieler/866655,38,3,4,"2,215'"
31,,"May 28, 1994",394,40,185,24744,Nigeria,Southampton,"2,01 m","€6.00m May 30, 2025",Paul Onuachu,25,3,Centre-Forward,https://www.transfermarkt.com/paul-onuachu/profil/spieler/272855,28,1,4,"1,108'"
28,,"Jul 11, 1996",257,23,94,17678,Scotland,Southampton,"1,88 m","€4.00m May 30, 2025",Ross Stewart,2,0,Centre-Forward,https://www.transfermarkt.com/ross-stewart/profil/spieler/447995,14,-,1,440'
28,CAA Stellar,"Feb 10, 1997",466,55,145,32184,England,Southampton,"1,73 m","€12.00m May 27, 2025",Adam Armstrong,,,Centre-Forward,https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426,,,,
24,,"Jul 11, 2000",194,8,,17400,Denmark,Leicester,"1,87 m","€15.00m May 30, 2025",Mads Hermansen,0,0,Goalkeeper,https://www.transfermarkt.com/mads-hermansen/profil/spieler/400536,28,,,"2,475'"
27,,"Jul 19, 1997",231,5,,20717,Denmark,Leicester,"1,93 m","€2.50m May 30, 2025",Daniel Iversen,0,0,Goalkeeper,https://www.transfermarkt.com/daniel-iversen/profil/spieler/260841,-,,,0'
32,CAA Stellar,"Jun 22, 1993",180,4,,16100,Wales,Leicester,"1,91 m","€1.20m May 30, 2025",Danny Ward,,,Goalkeeper,https://www.transfermarkt.com/danny-ward/profil/spieler/203026,5,,,405'
24,Two Touch Agency,"Dec 19, 2000",113,3,,10111,Poland,Leicester,"1,94 m","€1.00m May 30, 2025",Jakub Stolarczyk,1,0,Goalkeeper,https://www.transfermarkt.com/jakub-stolarczyk/profil/spieler/486144,12,,,"1,080'"
27,,"Apr 3, 1998",316,4,12,27737,Belgium,Leicester,"1,87 m","€15.00m May 30, 2025",Wout Faes,28,0,Centre-Back,https://www.transfermarkt.com/wout-faes/profil/spieler/292808,37,-,2,"3,064'"
26,,"Oct 22, 1998",,,,,Australia,Leicester,"1,98 m","€6.00m May 30, 2025",Harry Souttar,36,11,Centre-Back,https://www.transfermarkt.com/harry-souttar/profil/spieler/298091,22,-,-,"1,858'"
23,,"Jul 13, 2001",208,3,9,17275,Italy,Leicester,"1,91 m","€10.00m May 30, 2025",Caleb Okoli,,,Centre-Back,https://www.transfermarkt.com/caleb-okoli/profil/spieler/461833,,,,
32,Unique Sports Group,"Aug 3, 1992",412,5,28,33628,Denmark,Leicester,"1,99 m","€2.00m May 30, 2025",Jannik Vestergaard,55,3,Centre-Back,https://www.transfermarkt.com/jannik-vestergaard/profil/spieler/99331,19,-,-,"1,414'"
21,Wasserman,"Mar 18, 2004",111,,5,8492,England,Leicester,"1,93 m","€500k May 27, 2025",Ben Nelson,6,1,Centre-Back,https://www.transfermarkt.com/ben-nelson/profil/spieler/714458,17,-,1,"1,373'"
32,,"Feb 25, 1993",534,16,28,45099,England,Leicester,"1,85 m","€2.20m May 30, 2025",Conor Coady,10,1,Centre-Back,https://www.transfermarkt.com/conor-coady/profil/spieler/128901,26,-,2,"2,002'"
24,Wasserman,"Jun 10, 2001",197,10,10,15188,England,Leicester,"1,81 m","€6.00m May 30, 2025",Luke Thomas,15,0,Left-Back,https://www.transfermarkt.com/luke-thomas/profil/spieler/505194,18,-,-,"1,441'"
27,CAA Stellar,"Feb 23, 1998",284,23,17,21684,England,Leicester,"1,83 m","€13.00m May 30, 2025",James Justin,1,0,Right-Back,https://www.transfermarkt.com/james-justin/profil/spieler/413220,39,2,4,"3,191'"
31,Gestifute,"Oct 6, 1993",373,37,27,29075,Portugal,Leicester,"1,75 m","€4.50m May 30, 2025",Ricardo Pereira,,,Right-Back,https://www.transfermarkt.com/ricardo-pereira/profil/spieler/215876,12,-,-,565'
22,BTAM,"Dec 16, 2002",187,18,2,14517,Denmark,Leicester,"1,81 m","€15.00m May 30, 2025",Victor Kristiansen,18,0,Left-Back,https://www.transfermarkt.com/victor-kristiansen/profil/spieler/564529,31,1,-,"2,579'"
26,,"Feb 27, 1999",,,,,France,Leicester,"1,88 m","€12.00m May 30, 2025",Boubakary Soumaré,14,0,Defensive Midfield,https://www.transfermarkt.com/boubakary-soumare/profil/spieler/344605,,,,
26,,"May 26, 1999",,,,,Mali,Leicester,"1,82 m","€2.00m May 30, 2025",Woyo Coulibaly,1,0,Right-Back,https://www.transfermarkt.com/woyo-coulibaly/profil/spieler/592975,20,2,-,"1,314'"
28,,"Dec 16, 1996",386,25,25,31166,Nigeria,Leicester,"1,83 m","€15.00m May 30, 2025",Wilfred Ndidi,,,Defensive Midfield,https://www.transfermarkt.com/wilfred-ndidi/profil/spieler/274839,,,,
29,LIAN Sports Group,"Apr 2, 1996",401,32,,36163,Cameroon,Man Utd,"1,90 m","€25.00m May 30, 2025",André Onana,48,0,Goalkeeper,https://www.transfermarkt.com/andre-onana/profil/spieler/234509,50,,,"4,560'"
28,FutureBall,"May 10, 1997",367,32,97,20642,Türkiye,Bournemouth,"1,87 m","€10.00m May 30, 2025",Enes Ünal,,,Centre-Forward,https://www.transfermarkt.com/enes-unal/profil/spieler/251106,17,1,2,332'
32,,"Mar 5, 1993",581,27,36,48422,England,Man Utd,"1,94 m","€13.00m May 30, 2025",Harry Maguire,64,7,Centre-Back,https://www.transfermarkt.com/harry-maguire/profil/spieler/177907,40,1,4,"2,784'"
22,Unique Sports Group,"Dec 22, 2002",113,10,33,5874,d'Ivoire,Chelsea,"1,82 m","€6.00m May 30, 2025",David Datro Fofana,3,0,Centre-Forward,https://www.transfermarkt.com/david-datro-fofana/profil/spieler/787232,9,-,2,282'
17,,"Nov 29, 2007",49,5,46,2957,Denmark,Man Utd U18,"1,88 m","€5.00m May 30, 2025",Chido Obi,0,0,Centre-Forward,https://www.transfermarkt.com/chido-obi/profil/spieler/1042886,23,2,14,"1,284'"
26,Unique Sports Group,"Mar 4, 1999",256,11,14,21742,Ireland,Ipswich,"1,89 m","€14.00m May 30, 2025",Dara O'Shea,35,0,Centre-Back,https://www.transfermarkt.com/dara-oshea/profil/spieler/401320,39,2,1,"3,467'"
19,,"Feb 9, 2006",62,3,1,1657,Brazil,West Ham,"1,75 m","€15.00m May 30, 2025",Luis Guilherme,6,0,Right Winger,https://www.transfermarkt.com/luis-guilherme/profil/spieler/991800,13,-,-,144'
27,Konstantinos Farras,"Dec 11, 1997",241,3,19,18884,Greece,West Ham,"1,94 m","€17.00m May 30, 2025",Konstantinos Mavropanos,36,2,Centre-Back,https://www.transfermarkt.com/konstantinos-mavropanos/profil/spieler/415912,35,-,-,"2,167'"
25,Unique Sports Group,"Dec 31, 1999",264,15,8,21094,Nigeria,Fulham,"1,85 m","€25.00m May 30, 2025",Calvin Bassey,25,0,Centre-Back,https://www.transfermarkt.com/calvin-bassey/profil/spieler/461883,37,-,2,"3,284'"
32,Unique Sports Group,"Mar 25, 1993",406,22,,36578,England,Wolves,"1,93 m","€6.00m May 30, 2025",Sam Johnstone,4,0,Goalkeeper,https://www.transfermarkt.com/sam-johnstone/profil/spieler/110864,,,,
